NAME	TITLE	SCORE	
PPIL3	NA	0.111897714	
SGTA	NA	0.11184842	
STK39	NA	0.111800395	
RBL1	NA	0.111774355	
ME1	NA	0.1117381	
NIPAL4	NA	0.11170891	
NEMP1	NA	0.11170881	
ZNF382	NA	0.11170227	
AKAP12	NA	0.11164352	
TERF2	NA	0.11158943	
EEF1AKNMT	NA	0.111544274	
KRT85	NA	0.1115382	
ABCA13	NA	0.111528926	
ABL2	NA	0.11147886	
COX17	NA	0.11145737	
GDPD3	NA	0.1114526	
HMGXB3	NA	0.11143121	
EXOSC7	NA	0.11138845	
GON4L	NA	0.1113194	
WDR47	NA	0.1113008	
TEN1	NA	0.11128147	
SHROOM1	NA	0.11124221	
GRIPAP1	NA	0.11121541	
ZNF140	NA	0.111130714	
CCNB1IP1	NA	0.11112521	
SAAL1	NA	0.111110285	
YIPF1	NA	0.11109288	
CDK11B	NA	0.111071914	
ATAD3C	NA	0.11106538	
ST6GALNAC3	NA	0.11103668	
INTS6	NA	0.11103602	
IFT52	NA	0.11103046	
ZYG11B	NA	0.11101729	
SSPN	NA	0.111004844	
TET1	NA	0.11091596	
BCS1L	NA	0.110893145	
MAPK6	NA	0.110875614	
TNFSF11	NA	0.11080546	
BACE1	NA	0.110799804	
ARL16	NA	0.110787734	
XPO4	NA	0.110785276	
LRRC58	NA	0.11077567	
COQ5	NA	0.1107754	
WDR3	NA	0.11077384	
YOD1	NA	0.11075845	
DNPH1	NA	0.11074867	
WDR70	NA	0.11071738	
ABHD10	NA	0.11070998	
LEAP2	NA	0.11063338	
PLK3	NA	0.11060266	
CA13	NA	0.11057396	
TMEM69	NA	0.11056317	
WDR61	NA	0.11056107	
C11orf24	NA	0.11055605	
MAIP1	NA	0.11055041	
CUBN	NA	0.1105284	
ALPK2	NA	0.11051498	
C11orf68	NA	0.11048182	
PLVAP	NA	0.11043124	
ETV6	NA	0.11039439	
MED22	NA	0.110369	
DAAM1	NA	0.110365346	
ALG3	NA	0.11035666	
UTP23	NA	0.11034943	
KY	NA	0.11032626	
ZNF417	NA	0.11032254	
SNRNP35	NA	0.1102635	
FAAH	NA	0.11023972	
USP46	NA	0.11022457	
MSH2	NA	0.110221416	
FOXO4	NA	0.110214755	
AFDN	NA	0.11017256	
RNF24	NA	0.11017125	
PARP12	NA	0.11016973	
USPL1	NA	0.11013807	
GPR146	NA	0.1101246	
MRPL40	NA	0.11002944	
FBXO39	NA	0.11001215	
PRKD3	NA	0.10999179	
MTMR1	NA	0.109958515	
KMO	NA	0.109954454	
CRY2	NA	0.109919794	
SNX12	NA	0.109889865	
ATG9B	NA	0.10988909	
SLC10A1	NA	0.10987619	
FDX1	NA	0.10987285	
PIP5K1C	NA	0.10983137	
C2orf74	NA	0.109786496	
NRBP2	NA	0.10977284	
HDAC4	NA	0.10976881	
ZNF764	NA	0.109765135	
PEX1	NA	0.10974313	
RAB40C	NA	0.109721236	
PLGLB1	NA	0.10968525	
NAPG	NA	0.10964521	
PTRHD1	NA	0.109638855	
CRYGS	NA	0.109623596	
DNAJC19	NA	0.10952349	
SLC33A1	NA	0.10951914	
KCNV2	NA	0.10950587	
POC1B-GALNT4	NA	0.10950059	
PM20D1	NA	0.10948909	
DNASE1L3	NA	0.109464176	
NIP7	NA	0.109457895	
KLHL42	NA	0.1094097	
ZNF222	NA	0.109395646	
IFT80	NA	0.10934351	
TGM4	NA	0.10932998	
ZNF559	NA	0.1093158	
SLC35G2	NA	0.109314166	
NUDT3	NA	0.109308004	
PLAAT3	NA	0.10930713	
RAB35	NA	0.10929275	
SUV39H1	NA	0.109258614	
FADD	NA	0.10925482	
ZNF343	NA	0.109208785	
TCEA3	NA	0.109202765	
ENC1	NA	0.10920164	
SIK2	NA	0.10917196	
ACD	NA	0.10912279	
PIGBOS1	NA	0.10911763	
INF2	NA	0.10901104	
NTHL1	NA	0.10895482	
TASP1	NA	0.10893282	
TRIM23	NA	0.10891423	
TP53TG5	NA	0.1088977	
GOLGA7B	NA	0.10885905	
BOLA3	NA	0.10885079	
FASTKD2	NA	0.10882536	
TRNAU1AP	NA	0.10882313	
FLNB	NA	0.10879722	
KLB	NA	0.108795665	
TCTN3	NA	0.10875656	
GIPR	NA	0.10875535	
ZNF584	NA	0.108742945	
IGSF8	NA	0.108734615	
GET3	NA	0.108717546	
MRM2	NA	0.10871705	
TSEN54	NA	0.108704224	
DESI2	NA	0.10870365	
ANKK1	NA	0.10864378	
TMEM214	NA	0.10864279	
ANKMY2	NA	0.10853981	
ZBTB26	NA	0.108517274	
PDK1	NA	0.10851619	
SPAST	NA	0.10850235	
ADARB1	NA	0.108481586	
MTFP1	NA	0.10845918	
IFT46	NA	0.108434156	
MGMT	NA	0.10841726	
TDRD9	NA	0.108389184	
SIPA1L3	NA	0.108285576	
CD80	NA	0.108244866	
SLC35A2	NA	0.10819064	
TUB	NA	0.10818633	
JPT2	NA	0.10816544	
BOLA1	NA	0.108162336	
SLF1	NA	0.108113654	
CKAP2	NA	0.10807271	
RPL7L1	NA	0.10803663	
SYAP1	NA	0.10796046	
PTPRM	NA	0.10794283	
YJEFN3	NA	0.1079385	
MRPS18A	NA	0.10792395	
RENBP	NA	0.10790029	
MARCHF3	NA	0.10787749	
DCTN5	NA	0.1078453	
SEC63	NA	0.10782677	
TM9SF4	NA	0.10781915	
DBN1	NA	0.10781881	
ARMCX1	NA	0.10781552	
DBT	NA	0.10778952	
COX15	NA	0.10777863	
RHNO1	NA	0.1077306	
XPO5	NA	0.10768376	
SDSL	NA	0.10765808	
SSH1	NA	0.10765692	
HSBP1	NA	0.10764693	
ZNF346	NA	0.10760361	
MRPL39	NA	0.107601486	
POMK	NA	0.10760041	
TRIB3	NA	0.10753793	
AC093512.2	NA	0.1074986	
BRIX1	NA	0.10746243	
ZHX2	NA	0.107419774	
C19orf25	NA	0.10741362	
TRUB1	NA	0.107397445	
PLA2G12A	NA	0.107383445	
C2orf69	NA	0.10734871	
REXO4	NA	0.1073219	
MTMR4	NA	0.107271664	
RLF	NA	0.107231885	
ZNF431	NA	0.107222944	
PRR29	NA	0.10719845	
COG3	NA	0.10719207	
FAM89B	NA	0.1071625	
COQ10A	NA	0.10713944	
CAMKMT	NA	0.107114926	
RUFY2	NA	0.10704361	
PPM1N	NA	0.106986135	
SLC4A4	NA	0.106971525	
PLD1	NA	0.10687192	
APTX	NA	0.10686053	
RLN3	NA	0.10684019	
ZMAT3	NA	0.1067982	
HDAC6	NA	0.1067827	
MAFF	NA	0.10678045	
KCTD2	NA	0.10672722	
PHF6	NA	0.10666659	
WDR54	NA	0.10665212	
TMEM161B	NA	0.10663341	
EEFSEC	NA	0.10660171	
MAPK13	NA	0.10658872	
DDR2	NA	0.106576644	
REXO1	NA	0.106570445	
BBS2	NA	0.10654161	
MEA1	NA	0.10650691	
TIMM17B	NA	0.106506646	
METTL25	NA	0.10649713	
TUT1	NA	0.106475614	
MTO1	NA	0.10647119	
RAB33A	NA	0.10645269	
AGAP3	NA	0.10644934	
AFG3L2	NA	0.10643132	
YY1	NA	0.10636015	
LDLR	NA	0.10635149	
SEZ6	NA	0.10630148	
TPCN1	NA	0.10629817	
B3GNT5	NA	0.106261306	
NME1	NA	0.10626046	
GPR143	NA	0.106180176	
SMPD1	NA	0.10615789	
AAAS	NA	0.10614935	
GATD1	NA	0.10613883	
RBMX2	NA	0.106061555	
TAF1B	NA	0.10606133	
HIVEP1	NA	0.106052846	
SLC39A6	NA	0.10605168	
PARP16	NA	0.10598719	
ATP5MC1	NA	0.10598315	
PES1	NA	0.105946586	
TATDN1	NA	0.10587339	
RABEP2	NA	0.10586367	
TBC1D19	NA	0.105860695	
NFYA	NA	0.10583724	
SLC25A18	NA	0.10582692	
SLC25A44	NA	0.10581722	
DOP1B	NA	0.105785586	
NEIL1	NA	0.105751656	
OLIG1	NA	0.10573873	
TRAPPC2L	NA	0.10571278	
PTRH1	NA	0.105689995	
NFKBIB	NA	0.10566787	
EVA1C	NA	0.105648994	
HSBP1L1	NA	0.105611436	
MTHFD2L	NA	0.10549863	
DNM3	NA	0.105489284	
ZNF366	NA	0.10548868	
HELLS	NA	0.10546062	
EIF2D	NA	0.10542999	
BTBD8	NA	0.10542888	
RNF19B	NA	0.10542699	
MPHOSPH10	NA	0.10536609	
CETN2	NA	0.10532464	
LRRC39	NA	0.10529217	
QRICH2	NA	0.1051656	
ZNF549	NA	0.10511642	
NREP	NA	0.105105676	
TBXA2R	NA	0.10510397	
ODF2	NA	0.10509762	
RBSN	NA	0.1050743	
TMCC2	NA	0.10506396	
DPEP3	NA	0.10505579	
HSD17B1	NA	0.10501733	
TPRG1L	NA	0.10488472	
ZC3H4	NA	0.1048728	
PIGN	NA	0.10487052	
ALMS1	NA	0.10485587	
AGO2	NA	0.104820974	
AKAP6	NA	0.104815096	
PTCD3	NA	0.10481047	
PRMT3	NA	0.10480396	
CPAMD8	NA	0.1047925	
CLDND2	NA	0.10475769	
L3HYPDH	NA	0.10475542	
NBEA	NA	0.10473682	
TEX10	NA	0.104721636	
TEX2	NA	0.10471865	
TRAPPC6A	NA	0.10471395	
PLEKHG4	NA	0.10470654	
LMLN	NA	0.10469759	
VSIG2	NA	0.104690164	
PET100	NA	0.104689606	
STAM	NA	0.1046153	
PPP5C	NA	0.10458706	
TUBB4A	NA	0.10456073	
SFXN4	NA	0.10456029	
ADORA2B	NA	0.104537316	
CCDC154	NA	0.104528405	
SWI5	NA	0.104520224	
HCFC1R1	NA	0.104506515	
CNFN	NA	0.10442962	
PYROXD1	NA	0.10442689	
GGA2	NA	0.10442084	
PINX1	NA	0.10440828	
NMRK1	NA	0.10437412	
PROS1	NA	0.10424793	
PNPO	NA	0.1042301	
RAB3GAP2	NA	0.104224846	
RGPD3	NA	0.10415464	
DTX1	NA	0.10414498	
RELL1	NA	0.104128174	
GKN1	NA	0.10410691	
SERTAD3	NA	0.104029626	
PACSIN1	NA	0.1040057	
TRDMT1	NA	0.10393226	
PRDM10	NA	0.10392969	
SLITRK2	NA	0.1039116	
ZNF468	NA	0.1038441	
IRS2	NA	0.10376818	
SEMA6A	NA	0.10376081	
CPSF2	NA	0.10362639	
PM20D2	NA	0.1035994	
EIF2S3B	NA	0.1035435	
SPATA5	NA	0.103528574	
ACE	NA	0.103525154	
VXN	NA	0.10347672	
RNF145	NA	0.103443	
PUM3	NA	0.10339752	
DEAF1	NA	0.1033433	
ZNF682	NA	0.10331602	
TACO1	NA	0.10327728	
ACY1	NA	0.103223	
GALNS	NA	0.103216365	
CREBL2	NA	0.10321533	
EZH1	NA	0.10321514	
TFG	NA	0.10315277	
TMOD1	NA	0.10314552	
GABPB1	NA	0.10310306	
SLC30A4	NA	0.103067204	
MYO6	NA	0.103051715	
FKBP3	NA	0.103039086	
SERPINF2	NA	0.10303552	
MAP7D3	NA	0.10303544	
RAB11FIP2	NA	0.10300783	
ZNF532	NA	0.1029559	
NOS3	NA	0.102935895	
ATP6V1C1	NA	0.10293564	
ECHS1	NA	0.10288145	
TLR3	NA	0.10287609	
MNAT1	NA	0.10287564	
ITGAD	NA	0.10282806	
BMP2K	NA	0.10275763	
NSUN3	NA	0.102753505	
SNRPC	NA	0.102743946	
TDRKH	NA	0.10272951	
RAD51C	NA	0.102714464	
RBM4B	NA	0.10268006	
TM2D1	NA	0.10265029	
NHLRC4	NA	0.10263676	
CMTR2	NA	0.10261826	
TBCEL	NA	0.10250028	
PRMT9	NA	0.102491654	
BTBD18	NA	0.10247985	
ZBED6	NA	0.102475956	
TIMM29	NA	0.10246663	
COA8	NA	0.10241299	
STMN3	NA	0.10240937	
MBIP	NA	0.102373816	
YIPF4	NA	0.10237256	
GART	NA	0.10228691	
IFIT1B	NA	0.10227947	
ZNF511	NA	0.10224895	
CMC1	NA	0.102237806	
ABI2	NA	0.10223111	
C11orf54	NA	0.10220191	
ZBTB45	NA	0.10219374	
ERMP1	NA	0.10217296	
GYPE	NA	0.102148496	
ALG5	NA	0.10206052	
CAAP1	NA	0.10205045	
RPS6KL1	NA	0.102047615	
ANKRD27	NA	0.102023214	
ABCD1	NA	0.10201914	
EYS	NA	0.10201427	
ZNF25	NA	0.101956114	
NODAL	NA	0.10192223	
SPDYE5	NA	0.101892434	
TRAPPC5	NA	0.101870306	
POLR1E	NA	0.10186395	
ERCC6L2	NA	0.10184943	
BCL7C	NA	0.101811886	
LCMT2	NA	0.10180883	
TCHP	NA	0.10178221	
FPGS	NA	0.101766795	
PRKAA1	NA	0.10166973	
UTP14A	NA	0.10161736	
CCL8	NA	0.10160649	
MED8	NA	0.10152595	
CDHR3	NA	0.10151426	
HSPE1	NA	0.101513185	
ALDH16A1	NA	0.10144635	
DDX42	NA	0.101442076	
TOE1	NA	0.10143243	
KCTD17	NA	0.10141196	
THUMPD2	NA	0.101389594	
CNEP1R1	NA	0.10134457	
NFIC	NA	0.10134277	
ZNF141	NA	0.10132878	
FRG2B	NA	0.10128682	
NUDCD1	NA	0.10123132	
MORN3	NA	0.1011806	
TMED1	NA	0.101180024	
ZNF3	NA	0.10117669	
ASAH2	NA	0.10110972	
SAA2	NA	0.101058856	
MED20	NA	0.101029314	
POLD2	NA	0.101020426	
SLC41A1	NA	0.10097634	
RNF103	NA	0.10094452	
ZNF816	NA	0.10090652	
PWP1	NA	0.100899704	
AGMAT	NA	0.10089939	
KMT2B	NA	0.10088727	
VEZT	NA	0.10087088	
ZNRF2	NA	0.10086407	
MTPAP	NA	0.1008393	
TMEM254	NA	0.100831136	
ACP3	NA	0.10081153	
COX19	NA	0.10064193	
ECI2	NA	0.100613944	
LANCL1	NA	0.100548714	
TMEM185A	NA	0.10044107	
CDHR1	NA	0.10043593	
DTX4	NA	0.10040632	
MTMR2	NA	0.10026614	
PGAP2	NA	0.100260116	
ZCCHC8	NA	0.10025434	
RUSC2	NA	0.100243956	
MYNN	NA	0.1001822	
ZNF513	NA	0.10003403	
GPATCH2	NA	0.099989906	
TRMT1	NA	0.09998751	
SPAG16	NA	0.09997919	
EHMT1	NA	0.09996946	
SLC31A1	NA	0.09992313	
SLC16A10	NA	0.09992189	
PEX16	NA	0.09987827	
UTP6	NA	0.09987578	
FAT2	NA	0.09986845	
TDRD3	NA	0.0998015	
SNAPC2	NA	0.099766195	
DCTN4	NA	0.09973914	
CD24	NA	0.09970421	
DUSP12	NA	0.09954861	
RALGAPB	NA	0.09943858	
IL5	NA	0.099358276	
ESM1	NA	0.09932153	
PCCA	NA	0.0993059	
TIMM17A	NA	0.09925076	
L1TD1	NA	0.099230856	
LRRK1	NA	0.09921973	
RANBP6	NA	0.09920115	
PIP5K1A	NA	0.099193625	
PRPF3	NA	0.09912746	
DDX49	NA	0.09912147	
TRERF1	NA	0.09909536	
TSSK4	NA	0.09904854	
NDUFB11	NA	0.098989025	
NLK	NA	0.098928966	
COL5A2	NA	0.098912165	
BUD13	NA	0.098862946	
PIAS2	NA	0.098840736	
MRPS18C	NA	0.09882137	
SERPINH1	NA	0.09878697	
VPS11	NA	0.09877978	
GUF1	NA	0.09877017	
ELP5	NA	0.098763734	
SLC35A5	NA	0.098755114	
ARHGAP18	NA	0.09873825	
DZANK1	NA	0.098665774	
FBXL12	NA	0.098660015	
PHKG1	NA	0.09862544	
RARG	NA	0.09862183	
VMA21	NA	0.098604195	
EBPL	NA	0.09854633	
SYNJ2BP	NA	0.098508194	
DGKE	NA	0.09841137	
EPHX1	NA	0.09829975	
KAT7	NA	0.09829585	
RCOR1	NA	0.09828984	
SEZ6L	NA	0.0982787	
ZBTB32	NA	0.098259985	
EVC2	NA	0.09822547	
ZCRB1	NA	0.09821	
ULK2	NA	0.09818041	
ANAPC4	NA	0.09817044	
DNAJB4	NA	0.098153315	
TENT4B	NA	0.09813428	
TIMM50	NA	0.09812294	
ABCF2	NA	0.09806951	
WDPCP	NA	0.098057605	
KLF8	NA	0.09804491	
BCL7A	NA	0.09801847	
POLE4	NA	0.09794955	
MRI1	NA	0.097925924	
MCF2	NA	0.0978928	
CENATAC	NA	0.097877346	
IMMP1L	NA	0.09783654	
ZNF770	NA	0.09781795	
BRICD5	NA	0.097757846	
RETREG1	NA	0.097754575	
KIFC3	NA	0.09774246	
VPS72	NA	0.09773252	
NFX1	NA	0.09772581	
PPP4R2	NA	0.0977208	
MAPKBP1	NA	0.09767488	
RAB9A	NA	0.09766295	
FTSJ3	NA	0.0976559	
SCAMP1	NA	0.09762929	
SUGT1	NA	0.09762538	
PRKDC	NA	0.097571515	
ZNF383	NA	0.09756159	
ZNF274	NA	0.0975439	
ACAD9	NA	0.09753736	
KLF11	NA	0.09751124	
MRPL53	NA	0.09745616	
HNRNPUL2	NA	0.09744878	
GFUS	NA	0.09744559	
COG6	NA	0.09739056	
LPCAT3	NA	0.09736629	
RPP38	NA	0.097358875	
DYNC1LI2	NA	0.09735371	
RALGAPA1	NA	0.09733913	
MFSD3	NA	0.09728015	
RANBP3	NA	0.09727388	
ZNF562	NA	0.097211316	
BTNL8	NA	0.09720176	
ZFYVE19	NA	0.09719868	
MFSD8	NA	0.0971928	
WDR24	NA	0.09715333	
MYO3B	NA	0.09715049	
RDH14	NA	0.097147554	
SP4	NA	0.09714578	
SUGP1	NA	0.0971077	
MT1X	NA	0.097100325	
MTCH2	NA	0.0971001	
PINLYP	NA	0.09709038	
CES1	NA	0.09703747	
FAM174C	NA	0.097027026	
EHBP1	NA	0.097026154	
ZNF662	NA	0.097019516	
DMAC2L	NA	0.096953094	
CTSF	NA	0.096906304	
ZBTB25	NA	0.09687858	
ELOVL7	NA	0.09687782	
KCNAB3	NA	0.096862346	
DPH7	NA	0.096850075	
SIRT7	NA	0.09683795	
ACOX1	NA	0.0967594	
TBRG4	NA	0.09674459	
FXYD6	NA	0.09673681	
SMPD3	NA	0.09673098	
TRMT10B	NA	0.096703604	
PHF21A	NA	0.0966851	
TMEM132A	NA	0.09667482	
C2orf68	NA	0.09665863	
TMEM126A	NA	0.09664627	
ECD	NA	0.09657881	
CDCA7	NA	0.09657354	
EIF5A2	NA	0.09655311	
SLC25A26	NA	0.09651021	
ALKBH7	NA	0.09636947	
ZNF37A	NA	0.096291535	
PBX3	NA	0.096256666	
CETP	NA	0.096241884	
ZNF778	NA	0.0961813	
CCNK	NA	0.09614446	
USP11	NA	0.096125685	
EXOC6B	NA	0.096071035	
IKZF2	NA	0.09602714	
NEK3	NA	0.09600678	
IL6	NA	0.09598095	
ABRA	NA	0.09596529	
ABRAXAS2	NA	0.09594852	
GGACT	NA	0.0959163	
GRAMD2B	NA	0.09589682	
FBXL22	NA	0.095871925	
EIF4G3	NA	0.09580408	
CDC14B	NA	0.09574422	
MED28	NA	0.09573689	
LARP4	NA	0.09572026	
XPA	NA	0.0956484	
ZNF780A	NA	0.09562897	
TEFM	NA	0.09562128	
COL19A1	NA	0.09560673	
CARS2	NA	0.09557714	
C2CD2	NA	0.09557462	
RUVBL1	NA	0.09554243	
EPB41L4A	NA	0.09552349	
ERLIN1	NA	0.09551542	
ACADSB	NA	0.09549718	
EEF1E1	NA	0.095479846	
PTCH1	NA	0.0954721	
SYVN1	NA	0.095439106	
CABP4	NA	0.09542954	
TSNARE1	NA	0.09541	
SMARCAL1	NA	0.09539923	
KCTD9	NA	0.09537592	
L3MBTL2	NA	0.09528631	
ZNF233	NA	0.09526732	
TMEM263	NA	0.09525658	
PKD2L2	NA	0.09523474	
HTATSF1	NA	0.095228285	
VWA5A	NA	0.095218234	
RMND5B	NA	0.09518483	
CHRNA2	NA	0.09518167	
ALAS1	NA	0.09512571	
FAHD2A	NA	0.09511194	
NHLRC3	NA	0.095056735	
RABIF	NA	0.09497011	
GFOD2	NA	0.09495866	
MTRF1L	NA	0.09492929	
ZNF75A	NA	0.094916135	
GPM6B	NA	0.09485643	
DISC1	NA	0.09478695	
PHYHD1	NA	0.09477729	
TMCC1	NA	0.09475537	
MRPL22	NA	0.09474594	
SPRTN	NA	0.09474211	
MLLT11	NA	0.09468006	
FAM3A	NA	0.09466791	
TMEM256	NA	0.094652615	
ALDH8A1	NA	0.0945723	
THEM6	NA	0.094554715	
C2CD5	NA	0.094538905	
FBLN5	NA	0.09453135	
CPM	NA	0.09452475	
MEF2A	NA	0.09451096	
OAF	NA	0.09439689	
SELENOO	NA	0.094364025	
AGK	NA	0.09435307	
PIK3R4	NA	0.09433179	
CCDC25	NA	0.094313435	
SLC9A1	NA	0.09426749	
HMGCL	NA	0.09417193	
GAGE2A	NA	0.09416105	
SSBP2	NA	0.094160065	
KRI1	NA	0.09414003	
ZNF580	NA	0.09403437	
RFK	NA	0.09401094	
DCTPP1	NA	0.09400492	
PIM3	NA	0.09399786	
FOXK2	NA	0.09397568	
E2F3	NA	0.09395928	
MORF4L2	NA	0.09394234	
UROD	NA	0.09391496	
PNPLA1	NA	0.09389541	
CLCF1	NA	0.09388473	
ZDHHC12	NA	0.0938178	
MRPL47	NA	0.09377846	
FAM169A	NA	0.09376063	
EIF2B3	NA	0.0936623	
DPY30	NA	0.0936253	
YDJC	NA	0.09350685	
GMFB	NA	0.093505636	
COQ8B	NA	0.09345995	
BCL2	NA	0.093399644	
SAT2	NA	0.09335644	
MTHFD2	NA	0.09334477	
SOS1	NA	0.093290925	
P4HA1	NA	0.093276575	
G2E3	NA	0.09324602	
WNT8B	NA	0.0932287	
B3GNT9	NA	0.093189225	
BMI1	NA	0.093180776	
SEC14L2	NA	0.09315286	
CTNND1	NA	0.09315253	
USP5	NA	0.093146585	
JHY	NA	0.093007356	
ZCCHC10	NA	0.09300018	
CRELD1	NA	0.09298979	
XCL1	NA	0.09298822	
FAM200B	NA	0.09297566	
NUCKS1	NA	0.09296647	
ATPAF2	NA	0.09294145	
SLC6A16	NA	0.09287261	
CLIP2	NA	0.09277867	
REPIN1	NA	0.09275441	
CDADC1	NA	0.09269152	
NUDT2	NA	0.092682585	
ALCAM	NA	0.092674635	
XRCC1	NA	0.09265506	
SP2	NA	0.09264726	
KLRC3	NA	0.09259303	
FAH	NA	0.09257636	
SMAD7	NA	0.092567176	
RAB38	NA	0.09256553	
CYP20A1	NA	0.092543185	
ACADS	NA	0.092520945	
CLN5	NA	0.092520624	
ANO9	NA	0.09251658	
TTLL4	NA	0.092514046	
DUSP5	NA	0.092512935	
CLIC4	NA	0.09250268	
MED17	NA	0.09248159	
POGZ	NA	0.09247715	
ESRRA	NA	0.0924603	
CCDC17	NA	0.09244747	
EIF2B4	NA	0.09236898	
FAM186B	NA	0.09233919	
FNIP2	NA	0.092337884	
PRKAR2A	NA	0.09232067	
ABHD12	NA	0.09228932	
EIF1AX	NA	0.09228398	
SLC5A6	NA	0.09226273	
ELMOD3	NA	0.092229195	
RALGPS2	NA	0.092180744	
CDIN1	NA	0.09206385	
FBXL20	NA	0.092009306	
ZFP91	NA	0.09197092	
GSKIP	NA	0.09191764	
BORCS7	NA	0.09191556	
HEATR5B	NA	0.09191493	
IMPACT	NA	0.09188885	
TMEM134	NA	0.09187525	
CEP104	NA	0.0918698	
GLMP	NA	0.09180467	
GFM2	NA	0.09179325	
ZMYND8	NA	0.091777585	
ARAF	NA	0.091715485	
VPS9D1	NA	0.09171364	
SLC4A2	NA	0.09161564	
SLC25A34	NA	0.09154198	
ERGIC2	NA	0.09151244	
CPLANE1	NA	0.091442995	
PGBD2	NA	0.09143484	
VHL	NA	0.091413215	
ERMAP	NA	0.09134702	
JAKMIP1	NA	0.09133717	
F2RL3	NA	0.0913247	
TOPBP1	NA	0.09132306	
TMEM244	NA	0.09128168	
GCFC2	NA	0.09124358	
XAB2	NA	0.09114405	
METTL4	NA	0.09113216	
BASP1	NA	0.09110556	
LAMTOR3	NA	0.09110289	
PIBF1	NA	0.09106223	
NSMCE2	NA	0.09104888	
MEOX1	NA	0.09103464	
NKAP	NA	0.091028154	
MRPL33	NA	0.09102444	
QTRT2	NA	0.09101033	
PDCD7	NA	0.09100214	
BIVM	NA	0.09095039	
COIL	NA	0.09078353	
SMIM20	NA	0.09077657	
FAM168B	NA	0.09075601	
ARHGAP12	NA	0.09072604	
SEC24A	NA	0.09069631	
MAGOH	NA	0.090639055	
LIM2	NA	0.09061064	
LTN1	NA	0.09059897	
GEMIN4	NA	0.090559706	
RUNX2	NA	0.09055954	
DGKH	NA	0.09055864	
UCN	NA	0.09055682	
XYLT2	NA	0.09053149	
NME8	NA	0.09049489	
RFC4	NA	0.090487614	
BICD1	NA	0.090467006	
L3MBTL4	NA	0.09044201	
SGPP1	NA	0.09042597	
CHMP4B	NA	0.09042442	
ASTE1	NA	0.090388	
SNRNP70	NA	0.0903594	
YAE1	NA	0.09033002	
NMT2	NA	0.090296075	
CINP	NA	0.090287544	
DCAKD	NA	0.090275146	
CNIH4	NA	0.09024363	
OLFML1	NA	0.09021227	
MTERF1	NA	0.09019764	
IARS1	NA	0.090137556	
RNF185	NA	0.090132765	
LIPE	NA	0.0901305	
RIPOR3	NA	0.09007876	
DVL3	NA	0.09007605	
ZNF235	NA	0.090074874	
CHUK	NA	0.090035215	
MPZ	NA	0.09002102	
POP4	NA	0.0899944	
TM7SF3	NA	0.089992754	
COQ10B	NA	0.08997128	
ICE1	NA	0.089948155	
NQO1	NA	0.08993763	
TBC1D28	NA	0.08991511	
SCO2	NA	0.08987567	
ZNF28	NA	0.08986805	
DNPEP	NA	0.08985442	
SLC22A15	NA	0.08983907	
TNNC2	NA	0.08982252	
TBC1D23	NA	0.089817934	
OMG	NA	0.08979925	
TMPPE	NA	0.089787126	
POP5	NA	0.089784965	
NUP62	NA	0.08978386	
AP3M2	NA	0.08975323	
SIL1	NA	0.08973284	
C1orf109	NA	0.08973174	
ACTL6A	NA	0.089586034	
MRS2	NA	0.08958217	
PHF20L1	NA	0.0895727	
SLFN14	NA	0.089570016	
PRMT7	NA	0.08953711	
DDX54	NA	0.08953535	
ME3	NA	0.08952498	
C19orf33	NA	0.08951414	
PHETA2	NA	0.089453	
TXLNG	NA	0.089421816	
NAGPA	NA	0.08938076	
CLEC3B	NA	0.08933277	
PLCD1	NA	0.089316346	
MYH7B	NA	0.0892706	
FUZ	NA	0.08925106	
CCNJ	NA	0.089168355	
ACBD4	NA	0.08915955	
HSPA14	NA	0.08915674	
BPNT2	NA	0.089142025	
NUP42	NA	0.089058846	
WIPF2	NA	0.08904242	
ASIC3	NA	0.0890287	
RNF38	NA	0.089016445	
FFAR3	NA	0.08893414	
ATXN3	NA	0.08892564	
IFNK	NA	0.08889938	
TTLL1	NA	0.088877894	
ACTR3C	NA	0.08886832	
SIAH2	NA	0.088845395	
TADA2A	NA	0.088815436	
PRSS21	NA	0.088809006	
RSBN1L	NA	0.088774376	
IDH1	NA	0.08876264	
RDX	NA	0.08876149	
NEMP2	NA	0.08876134	
UGGT1	NA	0.08875846	
SLC39A8	NA	0.08875592	
TMEM268	NA	0.08874425	
KCNJ2	NA	0.0887047	
C17orf107	NA	0.0886942	
CDO1	NA	0.08869094	
NAA38	NA	0.08867336	
TRAPPC13	NA	0.088569626	
L3MBTL1	NA	0.088546164	
FABP3	NA	0.08853574	
OLA1	NA	0.08847243	
TDP1	NA	0.0884581	
SCNM1	NA	0.08845579	
HOMER2	NA	0.08843709	
HDGFL2	NA	0.088410296	
TNK1	NA	0.088371895	
HAUS7	NA	0.08835732	
ACKR4	NA	0.08833303	
SLC36A1	NA	0.08825076	
ALAD	NA	0.08823335	
CD70	NA	0.0882326	
ZNF16	NA	0.08813215	
AGPAT5	NA	0.0881025	
NAGLU	NA	0.08808983	
PPIE	NA	0.08804766	
HOMER3	NA	0.08799523	
RNF170	NA	0.087989666	
FAM209B	NA	0.08798228	
FLYWCH2	NA	0.087959155	
CCNQ	NA	0.08794173	
MCU	NA	0.087908044	
FEN1	NA	0.0878837	
ZNF500	NA	0.08777379	
NOL6	NA	0.087749384	
